host	repo	path	branch	head	state	nfiles	nnovel	nadd	ndel	code_add	trk_dirty	untracked	issue	cdate	verdict	rule	subject	topdirs	novelfiles	wtdir	why
121	/home/reyerchu/vibe-ic	/home/reyerchu/_pg_P3	_pg_P3	070863af4	UNLANDED	51	28	1229	7522	1187	0	0		2026-08-13	ABANDON	A3	[v1.10.36] candidate batch P3	benchmark-data/ic,.claude-plugin/marketplace.json,NOTICE,README.md,tools/ci,tools/git-hooks	README.md,benchmark-data/ic/spm/SOURCE_MANIFEST.md,vibe-ic-marketplace/README.md,vibe-ic-marketplace/plugins/vibe-ic/README.md,vibe-ic-marketplace/plugins/vibe-ic/programs/INDEX.md,vibe-ic-marketplace/plugins/vibe-ic/programs/benchmark_evidence_structure_check.py,vibe-ic-marketplace/plugins/vibe-ic/programs/bundled_attribution_notice_check.py,vibe-ic-marketplace/plugins/vibe-ic/programs/checker_execution_wiring_audit.py		spent landing staging tree for v1.10.36; main is v1.11.18
121	/home/reyerchu/vibe-ic	/home/reyerchu/_pg_R4	_pg_R4	8e1cd2ea1	UNLANDED	11	7	266	421	263	0	0		2026-08-14	ABANDON	A3	[v1.10.40] candidate batch R4	.claude-plugin/marketplace.json,NOTICE,README.md,vibe-ic-marketplace/.claude-plugin,vibe-ic-marketplace/plugins,vibe-ic-marketplace/README.md	README.md,vibe-ic-marketplace/README.md,vibe-ic-marketplace/plugins/vibe-ic/README.md,vibe-ic-marketplace/plugins/vibe-ic/programs/INDEX.md,vibe-ic-marketplace/plugins/vibe-ic/programs/bundled_attribution_notice_check.py,vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_bundled_attribution_notice_check.py,vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_issue1241_header_polarity_is_consulted.py		spent landing staging tree for v1.10.40; main is v1.11.18
121	/home/reyerchu/vibe-ic	/home/reyerchu/_pg_VC	_pg_VC	a0cc58a33	UNLANDED	79	50	11055	13900	2367	0	0		2026-08-14	ABANDON	A3	[v1.10.37] candidate batch VC	benchmark-data/ic,.claude-plugin/marketplace.json,docs/INSTALL.md,README.md,tools/ci,tools/gatekeeper-land.sh	README.md,benchmark-data/ic/spm/v1.9.96_gf180mcuD/reports/write_ledger.json,docs/INSTALL.md,tools/ci/_gate_dispatch.sh,tools/ci/test_repo_tools_tests_gate.py,tools/gatekeeper-land.sh,tools/vibeic-eda/EDA_FORK_SYNC_LOG.md,tools/vibeic-eda/README.md,vibe-ic-marketplace/README.md,vibe-ic-marketplace/plugins/vibe-ic/README.md,vibe-ic-marketplace/plugins/vibe-ic/flow/phase1_phase2_phase3.yaml,vibe-ic-marketplace/plugins/vibe-ic/mcp-eda/INSTALL_GUIDE.md		spent landing staging tree for v1.10.37; main is v1.11.18
121	/home/reyerchu/vibe-ic	/home/reyerchu/_pg_h2	_pg_h2	ea62ad6cd	UNLANDED	32	10	260	3841	260	0	0	1046	2026-08-12	ABANDON	A6	fix: #1046 landed from an earlier commit of its branch and left four tests red on main (#1029) (#1060)	tools/ci,tools/gatekeeper-land.sh,vibe-ic-marketplace/plugins	tools/ci/_gate_dispatch.sh,tools/ci/repo_hygiene_gates.sh,tools/gatekeeper-land.sh,vibe-ic-marketplace/plugins/vibe-ic/programs/INDEX.md,vibe-ic-marketplace/plugins/vibe-ic/programs/gatekeeper_review.py,vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_flow_compliance_check_gate.py,vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_issue377_l17_name_fuses_declared_signals.py,vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_issue456_input_doc_citation_routing.py		issue #1046 landed as 3d260cb24 "test(idempotency): the #1046 rekeying had no guard — a basename revert"; this tree is 3841 lines behind main and holds 260 authored - a superseded attempt
121	/home/reyerchu/vibe-ic	/home/reyerchu/_pg_n1	_pg_n1	35f120a51	UNLANDED	40	17	873	12107	810	0	0		2026-08-12	ABANDON	A3	[v1.10.34] candidate batch n1	.claude-plugin/marketplace.json,README.md,tools/ci,tools/liar_census.py,tools/test_liar_census.py,vibe-ic-marketplace/.claude-plugin	README.md,tools/ci/gatekeeper_status_poller.py,tools/ci/repo_hygiene_gates.sh,tools/ci/test_gatekeeper_status_poller.py,tools/liar_census.py,tools/test_liar_census.py,vibe-ic-marketplace/README.md,vibe-ic-marketplace/plugins/vibe-ic/README.md,vibe-ic-marketplace/plugins/vibe-ic/programs/INDEX.md,vibe-ic-marketplace/plugins/vibe-ic/programs/_atomic_artefact_residual.json,vibe-ic-marketplace/plugins/vibe-ic/programs/atomic_artifact_write_check.py		spent landing staging tree for v1.10.34; main is v1.11.18
121	/home/reyerchu/vibe-ic	/home/reyerchu/_pg_s5	_pg_s5	6d75ddd76	UNLANDED	31	17	749	9836	601	0	0		2026-08-13	ABANDON	A3	[v1.10.36] candidate batch s5	benchmark-data/evidence_citation_baseline.json,.claude-plugin/marketplace.json,README.md,tools/ci,vibe-ic-marketplace/.claude-plugin,vibe-ic-marketplace/plugins	README.md,benchmark-data/evidence_citation_baseline.json,tools/ci/_gate_dispatch.sh,tools/ci/repo_hygiene_gates.sh,vibe-ic-marketplace/README.md,vibe-ic-marketplace/plugins/vibe-ic/README.md,vibe-ic-marketplace/plugins/vibe-ic/programs/evidence_citation_resolves_check.py,vibe-ic-marketplace/plugins/vibe-ic/programs/flow_dependency_graph_check.py,vibe-ic-marketplace/plugins/vibe-ic/programs/foundry_handoff_pack_gen.py		spent landing staging tree for v1.10.36; main is v1.11.18
121	/home/reyerchu/vibe-ic	/home/reyerchu/_pg_w2	_pg_w2	19f74cd16	UNLANDED	46	10	261	2328	258	0	0		2026-08-12	ABANDON	A3	[v1.10.35] candidate batch w2	.claude-plugin/marketplace.json,README.md,tools/ci,vibe-ic-marketplace/.claude-plugin,vibe-ic-marketplace/plugins,vibe-ic-marketplace/README.md	README.md,tools/ci/_gate_dispatch.sh,vibe-ic-marketplace/README.md,vibe-ic-marketplace/plugins/vibe-ic/README.md,vibe-ic-marketplace/plugins/vibe-ic/programs/INDEX.md,vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_flow_compliance_check_gate.py,vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_issue377_l17_name_fuses_declared_signals.py,vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_issue456_input_doc_citation_routing.py		spent landing staging tree for v1.10.35; main is v1.11.18
121	/home/reyerchu/vibe-ic	/home/reyerchu/_q/wt	fix/1025-corpus-sweep-reach	d1fdc03e3	UNLANDED	2	2	355	1192	355	0	0	1025	2026-08-13	LANDED	L3	ratchet: a run leaving the corpus read as debt somebody paid (#1025)	vibe-ic-marketplace/plugins	vibe-ic-marketplace/plugins/vibe-ic/programs/step_internal_fail_bubble_up_check.py,vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_issue1025_a_withdrawal_is_not_a_repair.py		this tip landed in main under the same prose; tree is 1192 lines behind
121	/home/reyerchu/vibe-ic	/home/reyerchu/_v1609_guard	(detached)	ab5a23a28	LANDED_FILE	0	0	0	0	0	0	16		2026-08-15	LANDED	L0	[v1.10.41] three conflicting PRs, resolved mechanically				holds 0 lines main lacks (it is 0 lines BEHIND main); worktree dir has been EMPTIED - only its commit survives
121	/home/reyerchu/vibe-ic	/home/reyerchu/_v1609_mut	(detached)	691bab3f8	LANDED_FILE	0	0	0	0	0	0	16	1394	2026-08-15	LANDED	L0	fix(reference_tb): an absent compiler is not a defect at the other two verdict sites (#1394)				holds 0 lines main lacks (it is 0 lines BEHIND main); worktree dir has been EMPTIED - only its commit survives
121	/home/reyerchu/vibe-ic	/home/reyerchu/_wt538	fix/main-red-538-uncheckable-until-wiring	3ee27a06e	UNLANDED	1	1	45	440	45	0	0	1072	2026-08-15	ABANDON	A6	hygiene: #1072 made uncheckable_until REQUIRED without converting the five sites that already had the reason (#538)	tools/ci	tools/ci/repo_hygiene_gates.sh		issue #1072 landed as bb7f3abf1 "dispatch: an EMPTY corpus desynced the parallel gate arrays, so set -u"; this tree is 440 lines behind main and holds 45 authored - a superseded attempt
121	/home/reyerchu/vibe-ic	/home/reyerchu/_wt_i626_gate	fix/main-red-cvdp-gate-toolpath	3befc6d15	UNLANDED	3	1	0	45	0	0	0	626	2026-08-13	LANDED	L0	fix(cvdp_gate): a space in the workdir path silently disabled the synth smoke	vibe-ic-marketplace/plugins	vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_cvdp_gate_toolpath_must_not_disable_synth_smoke.py		holds 0 lines main lacks (it is 45 lines BEHIND main)
121	/home/reyerchu/vibe-ic	/home/reyerchu/_wt_i922b	fix/922-rationale-scope	26f1d1c0e	UNLANDED	3	2	163	354	163	0	0	922	2026-08-11	LANDED	L3	waivers: the rationale that had a count but still no subject (#922)	vibe-ic-marketplace/plugins	vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_issue922_rationale_scope.py,vibe-ic-marketplace/plugins/vibe-ic/programs/waiver_growth_check.py		this tip landed in main under the same prose; tree is 354 lines behind
121	/home/reyerchu/vibe-ic	/home/reyerchu/_wt_planted_1a	(detached)	f6b0e77dd	LANDED_FILE	0	0	0	0	0	0	14	1716	2026-08-17	LANDED	L0	fix(benchmark): close PR 1702 verification gaps [v1.10.64] (#1716)				holds 0 lines main lacks (it is 0 lines BEHIND main); worktree dir has been EMPTIED - only its commit survives
121	/home/reyerchu/vibe-ic	/home/reyerchu/_wt_sha256_sta	fix/signoff-corner-role-prelayout-setup	23f7b6500	UNLANDED	4	4	444	19	444	0	0		2026-08-10	RECOVER	R2	declaration: an UNDETERMINED field reported a search the program did not run	vibe-ic-marketplace/plugins	vibe-ic-marketplace/plugins/vibe-ic/programs/spec_declaration_emit.py,vibe-ic-marketplace/plugins/vibe-ic/programs/sta_corner_record_completeness_check.py,vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_signoff_corner_judged_on_its_role.py,vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_undetermined_reason_names_only_routes_it_read.py		444 lines in 4 file(s) absent from main
121	/home/reyerchu/vibe-ic	/home/reyerchu/_wtred	fix/main-red-564-exemption-inventory-pin	c95f89d95	UNLANDED	1	1	45	440	45	0	0	1072	2026-08-15	ABANDON	A6	hygiene: #1072 made uncheckable_until REQUIRED without converting the five sites that already had the reason (#538)	tools/ci	tools/ci/repo_hygiene_gates.sh		issue #1072 landed as bb7f3abf1 "dispatch: an EMPTY corpus desynced the parallel gate arrays, so set -u"; this tree is 440 lines behind main and holds 45 authored - a superseded attempt
121	/home/reyerchu/vibe-ic	/home/reyerchu/advenv/dirty	(detached)	f6b0e77dd	LANDED_FILE	0	0	0	0	0	0	15	1716	2026-08-17	LANDED	L0	fix(benchmark): close PR 1702 verification gaps [v1.10.64] (#1716)				holds 0 lines main lacks (it is 0 lines BEHIND main); worktree dir has been EMPTIED - only its commit survives
121	/home/reyerchu/vibe-ic	/home/reyerchu/advenv/dirty2	(detached)	f6b0e77dd	LANDED_FILE	0	0	0	0	0	0	14	1716	2026-08-17	LANDED	L0	fix(benchmark): close PR 1702 verification gaps [v1.10.64] (#1716)				holds 0 lines main lacks (it is 0 lines BEHIND main); worktree dir has been EMPTIED - only its commit survives
121	/home/reyerchu/vibe-ic	/home/reyerchu/rev_fix	(detached)	f6b0e77dd	LANDED_FILE	0	0	0	0	0	0	2	1716	2026-08-17	LANDED	L0	fix(benchmark): close PR 1702 verification gaps [v1.10.64] (#1716)				holds 0 lines main lacks (it is 0 lines BEHIND main)
121	/home/reyerchu/vibe-ic	/home/reyerchu/wk5/tree	(detached)	17e69f4ec	UNLANDED	16	16	227	3072	227	0	14		2026-08-17	ABANDON	A4	probe: 16-file no-op change for xdist equivalence measurement	vibe-ic-marketplace/plugins	vibe-ic-marketplace/plugins/vibe-ic/programs/_corpus_location.py,vibe-ic-marketplace/plugins/vibe-ic/programs/checker_execution_wiring_audit.py,vibe-ic-marketplace/plugins/vibe-ic/programs/ci_harness_timeout_ceiling_check.py,vibe-ic-marketplace/plugins/vibe-ic/programs/ci_targeted_test_select.py,vibe-ic-marketplace/plugins/vibe-ic/programs/citation_routing_is_true_check.py,vibe-ic-marketplace/plugins/vibe-ic/programs/cross_layer_reference_check.py		identical HEAD to 114:/home/reyerchu/wk5/tree (kept there); worktree dir has been EMPTIED - only its commit survives
121	/home/reyerchu/vibe-ic	/home/reyerchu/wt-923	fix/923-flow-stage-single-declaration	ca608c6a7	UNLANDED	7	2	75	2594	75	0	0	923	2026-08-10	LANDED	L3	flow: stage membership was declared twice and the copies disagreed (vibe-ic #923)	tools/ci,vibe-ic-marketplace/plugins	vibe-ic-marketplace/plugins/vibe-ic/programs/flow_dependency_graph_check.py,vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_flow_dependency_graph_check.py		this tip landed in main under the same prose; tree is 2594 lines behind
121	/home/reyerchu/vibe-ic	/home/reyerchu/wt129/w2	(detached)	371353216	UNLANDED	10	1	0	166	0	0	16		2026-08-13	LANDED	L0	test(cvdp): a 9th file, missed because the refusal is DATA not output	vibe-ic-marketplace/plugins	vibe-ic-marketplace/plugins/vibe-ic/programs/tests/_sim_tools.py		holds 0 lines main lacks (it is 166 lines BEHIND main); worktree dir has been EMPTIED - only its commit survives
121	/home/reyerchu/vibe-ic	/home/reyerchu/wt129/w3	(detached)	42790dda6	LANDED_FILE	1	0	0	0	0	0	16		2026-08-13	LANDED	L0	flow: a step declaring the same required_output twice was invisible to every gate	vibe-ic-marketplace/plugins			holds 0 lines main lacks (it is 0 lines BEHIND main); worktree dir has been EMPTIED - only its commit survives
121	/home/reyerchu/vibe-ic	/home/reyerchu/wt129/w4	(detached)	4db527d66	UNLANDED	5	1	48	699	48	0	16		2026-08-13	LANDED	L3	test(synth): four modules crashed with FileNotFoundError where 197 others skip	vibe-ic-marketplace/plugins	vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_tool_gate_opens_when_the_tool_is_present.py		this tip landed in main under the same prose; tree is 699 lines behind; worktree dir has been EMPTIED - only its commit survives
121	/home/reyerchu/vibe-ic	/home/reyerchu/wt129/w5	(detached)	19864844c	UNLANDED	3	3	76	2224	23	0	16		2026-08-13	LANDED	L3	flow(d4): step 1's gate never measured two of the three outputs it declared	vibe-ic-marketplace/plugins	vibe-ic-marketplace/plugins/vibe-ic/flow/phase1_phase2_phase3.yaml,vibe-ic-marketplace/plugins/vibe-ic/programs/tests/fixtures/matrix_d3_output_manifest.json,vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_matrix_d8_missing_caught.py		this tip landed in main under the same prose; tree is 2224 lines behind; worktree dir has been EMPTIED - only its commit survives
121	/home/reyerchu/vibe-ic	/home/reyerchu/wt922	fix/growth-rationale-must-name-the-waivers-it-covers	de96c3cba	UNLANDED	5	5	487	674	487	0	0	922	2026-08-11	RECOVER	R2	fix(waivers): a growth rationale covers the waivers it names, not every later one (vibe-ic #922)	vibe-ic-marketplace/plugins	vibe-ic-marketplace/plugins/vibe-ic/programs/signoff_audit.py,vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_issue525_waiver_growth_counts_both_dialects.py,vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_issue922_growth_rationale_is_scoped.py,vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_si_vacuity_must_be_waived_at_tapeout.py,vibe-ic-marketplace/plugins/vibe-ic/programs/waiver_growth_check.py		487 lines in 5 file(s) absent from main; issue #922
121	/home/reyerchu/vibe-ic	/home/reyerchu/wt922_head	(detached)	de96c3cba	UNLANDED	5	5	487	674	487	0	16	922	2026-08-11	ABANDON	A4	fix(waivers): a growth rationale covers the waivers it names, not every later one (vibe-ic #922)	vibe-ic-marketplace/plugins	vibe-ic-marketplace/plugins/vibe-ic/programs/signoff_audit.py,vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_issue525_waiver_growth_counts_both_dialects.py,vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_issue922_growth_rationale_is_scoped.py,vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_si_vacuity_must_be_waived_at_tapeout.py,vibe-ic-marketplace/plugins/vibe-ic/programs/waiver_growth_check.py		identical HEAD to 121:/home/reyerchu/wt922 (kept there); worktree dir has been EMPTIED - only its commit survives
121	/home/reyerchu/vibe-ic	/home/reyerchu/wt_1228	consolidate-1228-eda-anchor	9e244a9ce	UNLANDED	1	1	0	47	0	0	0		2026-08-13	LANDED	L0	[eda-fork] 2026-08-13: MERGED 0 · DEFERRED 3 · UNMEASURABLE 7 (3 actionable)	tools/vibeic-eda	tools/vibeic-eda/EDA_FORK_SYNC_LOG.md		holds 0 lines main lacks (it is 47 lines BEHIND main)
121	/home/reyerchu/vibe-ic	/home/reyerchu/wt_collide	(detached)	b0efa642e	UNLANDED	1	1	0	46	0	0	16		2026-08-12	LANDED	L0	[eda-fork] 2026-08-12: MERGED 0 · DEFERRED 4 · UNMEASURABLE 7 (4 actionable)	tools/vibeic-eda	tools/vibeic-eda/EDA_FORK_SYNC_LOG.md		holds 0 lines main lacks (it is 46 lines BEHIND main); worktree dir has been EMPTIED - only its commit survives
121	/home/reyerchu/vibe-ic	/home/reyerchu/wt_cvdp_shard201	(detached)	a38902d16	LANDED_FILE	0	0	0	0	0	0	17		2026-08-12	LANDED	L0	[v1.10.35] candidate batch w1				holds 0 lines main lacks (it is 0 lines BEHIND main); worktree dir has been EMPTIED - only its commit survives
121	/home/reyerchu/vibe-ic	/home/reyerchu/wt_dx	x1290	2c6c46b0b	UNLANDED	2	1	89	416	89	0	0	1289	2026-08-13	LANDED	L3	#1289: cite waiver evidence by CONTENT, so an unrelated edit cannot rot it	vibe-ic-marketplace/plugins	vibe-ic-marketplace/plugins/vibe-ic/programs/tests/matrix_63x8/waivers.py		this tip landed in main under the same prose; tree is 416 lines behind
121	/home/reyerchu/vibe-ic	/home/reyerchu/wt_k3_dep	(detached)	671f5a0b4	UNLANDED	4	4	330	486	330	0	14		2026-08-18	RECOVER	R2	front3 under test	tools/gatekeeper-land.sh,vibe-ic-marketplace/plugins	tools/gatekeeper-land.sh,vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_issue1424_landing_gate_reaches_every_test_tree.py,vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_issue1498_hygiene_subset_rule_is_wired.py,vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_v1916_the_tree_must_not_move_under_the_gates.py		330 lines in 4 file(s) absent from main; worktree dir has been EMPTIED - only its commit survives
121	/home/reyerchu/vibe-ic	/home/reyerchu/wt_k_ctrl	(detached)	4a1f323ce	UNLANDED	20	16	488	709	485	0	14	1738	2026-08-18	LANDED	L3	chore(image-anchor): adopt vibeic-eda 0.3.6 [v1.10.66] (#1738)	.claude-plugin/marketplace.json,docs/INSTALL.md,README.md,tools/gatekeeper-land.sh,tools/vibeic-eda,vibe-ic-marketplace/.claude-plugin	README.md,docs/INSTALL.md,tools/gatekeeper-land.sh,tools/vibeic-eda/README.md,vibe-ic-marketplace/README.md,vibe-ic-marketplace/plugins/vibe-ic/README.md,vibe-ic-marketplace/plugins/vibe-ic/mcp-eda/INSTALL_GUIDE.md,vibe-ic-marketplace/plugins/vibe-ic/programs/fault_atpg_run.py,vibe-ic-marketplace/plugins/vibe-ic/programs/fmeda_fault_injection_coverage.py,vibe-ic-marketplace/plugins/vibe-ic/programs/pdk_via_patch_meets_layer_min_width_check.py		this tip landed in main under the same prose; tree is 709 lines behind; worktree dir has been EMPTIED - only its commit survives
121	/home/reyerchu/vibe-ic	/home/reyerchu/wt_k_serA	(detached)	c2fe439bd	UNLANDED	16	12	158	223	155	0	14	1738	2026-08-18	LANDED	L3	chore(image-anchor): adopt vibeic-eda 0.3.6 [v1.10.66] (#1738)	.claude-plugin/marketplace.json,docs/INSTALL.md,README.md,tools/vibeic-eda,vibe-ic-marketplace/.claude-plugin,vibe-ic-marketplace/plugins	README.md,docs/INSTALL.md,tools/vibeic-eda/README.md,vibe-ic-marketplace/README.md,vibe-ic-marketplace/plugins/vibe-ic/README.md,vibe-ic-marketplace/plugins/vibe-ic/mcp-eda/INSTALL_GUIDE.md,vibe-ic-marketplace/plugins/vibe-ic/programs/fault_atpg_run.py,vibe-ic-marketplace/plugins/vibe-ic/programs/fmeda_fault_injection_coverage.py,vibe-ic-marketplace/plugins/vibe-ic/programs/pdk_via_patch_meets_layer_min_width_check.py		this tip landed in main under the same prose; tree is 223 lines behind; worktree dir has been EMPTIED - only its commit survives
121	/home/reyerchu/vibe-ic-shard	/tmp/shard_2efa6af35be69b409bfe9c95026e5c0a03ba56bf_4	(detached)	2efa6af35	LANDED_FILE	0	0	0	0	0	0	0		2026-08-15	LANDED	L0	[v1.10.43] the last 3 open PRs, conflicts resolved			present	holds 0 lines main lacks (it is 0 lines BEHIND main)
121	/home/reyerchu/vibe-ic-shard	/tmp/shard_36db60639da89dd18d116363049c9c23bb05f259_4	(detached)	36db60639	LANDED_FILE	0	0	0	0	0	0	0		2026-08-16	LANDED	L0	fix: the skip helper's own guarantee was a sentence, not a test			present	holds 0 lines main lacks (it is 0 lines BEHIND main)
121	/home/reyerchu/vibe-ic-shard	/tmp/shard_3850b444c5654f66f4d6d9a3df3f3c03bde2e877_4	(detached)	3850b444c	LANDED_FILE	0	0	0	0	0	0	0		2026-08-15	LANDED	L0	fix: the two findings this batch genuinely introduced			present	holds 0 lines main lacks (it is 0 lines BEHIND main)
121	/home/reyerchu/vibe-ic-shard	/tmp/shard_6a092da303c282cf9bab4fdfe48d0b0b985c3dce_4	(detached)	6a092da30	LANDED_FILE	0	0	0	0	0	0	0		2026-08-15	LANDED	L0	Merge commit 'refs/b43/1676' into HEAD			present	holds 0 lines main lacks (it is 0 lines BEHIND main)
